"","ID","total_hh_income","net_farm_income","net_remittance_received","cash_assistance_received","total_non_agri_income","rent_annual","other_income_annual","total_income","total_food_annual","net_expense_education","total_cost_chronic_inpatient","total_cost_chronic_outpatient","total_cost_acute","reported_oop","reimbursed_amount","total_health_cost","total_expenditure","income_expenditure_ratio"
"722",4101,21000,18600,-80000,0,0,0,1500,-38900,176800,38500,0,0,7700,15000,0,7700,223000,-0.174439461883408
"723",4102,0,58800,0,96000,0,0,4500,159300,265200,0,0,12450,0,0,0,12450,277650,0.573743922204214
"724",4103,36000,-15420,0,0,0,0,0,20580,167960,0,0,21100,0,30000,7000,21100,189060,0.108854331958109
"725",4107,762000,104560,-180000,96000,0,0,51500,834060,255840,279500,0,2000,2400,32000,0,4400,539740,1.54529958869085
"726",4108,0,-25608,0,0,0,0,5000,-20608,261040,31000,29200,11600,2500,40000,0,43300,335340,-0.0614540466392318
"727",4109,0,19500,248000,0,0,0,3000,270500,280800,27000,0,0,0,0,0,0,307800,0.878817413905133
"728",4111,0,160200,60000,0,-2000,0,90000,308200,236600,45000,0,19900,0,30000,5000,19900,301500,1.02222222222222
"729",4112,122501000,-500,0,4800,0,0,500,122505800,80600,600,0,0,3500,12000,0,3500,84700,1446.34946871311
"730",4113,0,61000,0,48000,0,0,0,109000,304512,30200,0,1800,9900,60000,0,11700,346412,0.314654226758888
"731",4115,684000,499800,1206000,6400,0,0,0,2396200,260000,25000,0,25000,0,75000,0,25000,310000,7.72967741935484
"732",4117,0,22200,0,0,0,0,0,22200,127400,28800,0,0,0,40000,0,0,156200,0.142125480153649
"733",4118,0,1000,0,0,0,0,0,1000,281320,14400,0,0,0,25000,0,0,295720,0.00338157716759096
"734",4120,16800,120369,245000,48000,0,0,0,430169,133380,1100,0,0,200,17000,0,200,134680,3.19400801900802
"735",4121,25000,-5,0,0,0,0,0,24995,47684,0,0,5782,0,30000,0,5782,53466,0.467493360266337
"736",4122,780000,0,0,0,195200,0,0,975200,347360,66850,0,87480,800,1e+05,4500,88280,502490,1.94073513900774
"737",4124,557944,3950,0,0,0,36000,0,597894,271440,201400,0,0,0,5000,0,0,472840,1.26447424075797
"738",4127,3e+05,0,850005,0,0,84000,0,1234005,187200,0,0,63560,0,65000,0,63560,250760,4.92105997766789
"739",4141,0,0,150000,0,86000,0,0,236000,128960,7350,0,0,0,14800,0,0,136310,1.73134766341428
"740",4142,0,-10580,0,0,0,0,36000,25420,144820,9340,0,0,100,3500,0,100,154260,0.164786723713211
"741",4143,442000,-20100,0,0,0,0,0,421900,326560,111400,0,0,0,12000,0,0,437960,0.963329984473468
"742",4144,420000,-3000,0,0,0,0,0,417000,271960,40680,0,0,10880,15000,0,10880,323520,1.28894658753709
"743",4145,0,176000,750000,0,0,0,0,926000,455520,79500,0,0,0,120000,0,0,535020,1.7307764195731
"744",4146,290400,-10692,0,32000,27000,0,0,338708,231140,75500,0,54940,1700,70000,0,56640,363280,0.932360713499229
"745",4147,204000,61400,0,48000,0,0,0,313400,358800,276600,0,132000,650,150000,75000,132650,768050,0.408046351149014
"746",4148,815000,40000,0,0,1e+05,0,50000,1005000,503360,166500,0,10420,500,15000,0,10920,680780,1.47624783336761
"747",4149,0,682578,0,0,0,0,15000,697578,362960,125000,0,0,7700,20000,0,7700,495660,1.40737198886333
"748",4150,480000,0,0,0,0,0,0,480000,294320,32900,0,0,1500,8800,0,1500,328720,1.46020929666586
"749",4151,421000,0,0,0,0,0,0,421000,216320,9000,0,0,0,8000,0,0,225320,1.86845375466004
"750",4152,0,-2998,0,0,80000,0,0,77002,122720,99400,0,0,70,0,0,70,222190,0.346559251091408
"751",4153,0,-3530,180000,32000,0,0,0,208470,104520,0,0,2270,680,14000,0,2950,107470,1.93979715269377
"752",4154,119500,-35300,0,0,131000,0,0,215200,231920,104300,0,0,7550,15000,0,7550,343770,0.625999941821567
"753",4156,0,0,0,32000,108000,0,0,140000,120900,0,2120,26700,0,70200,45000,28820,149720,0.935078813785733
"754",4158,0,-4000,0,0,286200,0,0,282200,175240,43000,0,35500,400,2e+05,0,35900,254140,1.11041158416621
"755",4159,461797800,182000,3e+05,0,0,0,600,462280400,226356,71200,0,1405,0,25000,0,1405,298961,1546.28998431234
"756",4160,60000,72800,0,32000,78600,0,500,243900,222040,133000,0,15000,0,15000,0,15000,370040,0.659117933196411
"757",4161,425400,64700,0,0,69000,0,0,559100,381940,109500,0,0,2500,15000,14500,2500,493940,1.13191885654128
"758",4162,0,162000,0,0,120000,0,35000,317000,622960,222000,5e+05,54500,0,7e+05,0,554500,1399460,0.22651594186329
"759",4164,1128900,75300,0,48000,0,0,0,1252200,462540,0,0,19820,16650,0,9250,36470,499010,2.50936854972846
"760",4177,35000,25300,0,0,0,0,0,60300,321360,38700,0,0,0,18000,0,0,360060,0.167472087985336
"761",4178,0,323550,80000,32000,0,0,23000,458550,336960,39900,0,0,0,25000,0,0,376860,1.21676484636204
"762",4191,960000,0,0,0,0,0,0,960000,572832,193500,0,5000,0,55000,5000,5000,771332,1.24460024995722
"763",4193,0,0,0,0,0,0,0,0,88400,0,0,600,200,17600,0,800,89200,0
"764",4195,226000,0,0,0,0,0,200,226200,111800,0,0,0,0,2000,110,0,111800,2.02325581395349
"765",4198,0,194756,5e+05,0,0,48000,200,742956,156520,212500,0,9380,0,90000,0,9380,378400,1.96341437632135
"766",4200,40000,4000,3e+05,0,0,0,0,344000,127920,-20000,0,42205,280,61000,0,42485,150405,2.2871580067152
"767",4201,540000,95000,0,0,0,0,0,635000,334620,138900,0,0,0,1e+05,50000,0,473520,1.34102044264234
"768",4202,2e+05,-1500,0,12000,78000,0,0,288500,215800,9000,0,0,0,20000,0,0,224800,1.28336298932384
"769",4203,0,72000,170000,0,0,0,258000,5e+05,211640,0,0,3200,1100,12000,0,4300,215940,2.31545799759192
"770",4204,0,74000,235000,0,0,0,0,309000,105560,68600,0,1930,0,10000,30000,1930,176090,1.75478448520643
"771",4205,751500,-7200,0,0,0,60000,0,804300,275340,206000,0,11850,7902,30000,0,19752,501092,1.60509447366951
"772",4206,845000,113750,0,48000,0,0,1000,1007750,667680,216000,0,28650,2000,50000,0,30650,914330,1.10217317598679
"773",4226,0,103000,0,0,1200000,0,86500,1389500,211692,117500,0,0,0,85000,0,0,329192,4.22094097061897
"774",4230,0,-10100,150000,24000,0,0,0,163900,375440,18900,0,0,0,10000,0,0,394340,0.415631181214181
"775",4232,16000,-19400,-30000,0,67500,0,0,34100,255320,68940,0,0,200,25000,0,200,324460,0.105097700795167
"776",4234,0,117000,0,0,-2e+05,120000,17700,54700,669240,71100,0,14100,0,232000,30000,14100,754440,0.0725041090080059
"777",4235,0,0,0,0,0,0,360000,360000,647400,100200,20066,20000,0,305000,25000,40066,787666,0.457046514639454
"778",4236,792000,187000,0,0,0,0,110000,1089000,291200,0,0,0,3801,5000,0,3801,295001,3.69151291012573
"779",4237,0,-79200,450000,0,0,0,292500,663300,392600,152900,0,75150,0,155000,25000,75150,620650,1.06871827922339
"780",4238,0,301000,150000,48000,0,0,0,499000,474760,0,70000,70000,0,103000,15000,140000,614760,0.811698874357473
"781",4243,0,98500,0,144000,0,0,300,242800,148720,22500,0,35000,290,45000,0,35290,206510,1.17572998886252
"782",4244,316500,139920,0,48000,0,0,7000,511420,385216,43500,0,209370,0,240000,8000,209370,638086,0.801490708149058
"783",4245,0,-23700,40000,48000,0,0,792400,856700,244400,129200,45000,22230,0,69000,7000,67230,440830,1.94337953406075
"784",4246,30000,113300,0,72000,0,0,3200,218500,161200,8430,0,17770,280,20000,0,18050,187680,1.16421568627451
"785",4247,0,167800,0,0,0,0,0,167800,286520,42300,0,6000,500,11000,0,6500,335320,0.500417511630681
"786",4273,0,0,80000,0,0,90000,0,170000,340808,52600,0,3910,0,20000,16000,3910,397318,0.427868860711068
"787",4275,296800,19300,150000,0,346000,0,0,812100,95940,0,0,5500,0,55000,0,5500,101440,8.00571766561514
"788",4277,0,160500,20000,32000,96000,36000,0,344500,148720,0,0,1700,0,5000,2500,1700,150420,2.29025395559101
"789",4278,344900,6250,546000,0,0,0,0,897150,347360,270000,0,0,0,10000,6100,0,617360,1.45320396527148
"790",4283,0,5500,40000,48000,0,0,0,93500,137020,0,0,400,0,11000,1100,400,137420,0.680395866686072
"791",4284,0,29600,89000,0,0,0,0,118600,240032,0,0,2200,0,67200,0,2200,242232,0.489613263317811
"792",4303,47000,73200,0,0,0,0,0,120200,119080,7000,0,0,0,20000,0,0,126080,0.953362944162436
"793",4305,0,250500,0,0,0,0,0,250500,320320,50452,0,0,0,10000,0,0,370772,0.675617360534237
"794",4311,0,173500,-402000,0,0,0,331600,103100,134992,0,0,0,300,6920,6000,300,135292,0.762055406084617
"795",4318,0,-11650,-2e+05,0,0,0,0,-211650,310232,94000,0,0,0,190,0,0,404232,-0.523585465772131
"796",4322,1080000,56300,-56000,4800,0,48000,5000,1138100,644020,49800,0,0,50,2500,0,50,693870,1.64022079063802
"797",4333,133000,48960,0,0,0,0,40000,221960,146120,28500,0,0,0,150,0,0,174620,1.27110296644142
"798",4334,87000,361000,0,8400,0,0,2000,458400,238160,18000,0,0,0,60000,0,0,256160,1.789506558401
"799",4336,0,30100,-72000,0,0,0,19000,-22900,159380,61500,0,0,0,500,0,0,220880,-0.103676204273814
"800",4337,120000,53508,0,50000,0,0,1,223509,248716,0,0,0,0,16500,0,0,248716,0.898651473970312
"801",4358,65000,18850,0,48000,0,0,6500,138350,267800,35000,0,0,0,65000,0,0,302800,0.456902245706737
"802",4361,649000,26980,-1920000,0,479000,0,8080000,7314980,372060,53000,0,0,0,12000,2000,0,425060,17.2092881005035
"803",4362,153910,-40000,-240000,1200000,1080000,0,1700000,3853910,1357980,0,0,0,0,30000,0,0,1357980,2.83797257691571
"804",4363,361000,-54000,0,0,0,0,953000,1260000,453180,142600,0,0,100,41000,30000,100,595880,2.11451970195341
"805",4368,363000,40000,0,0,0,168000,5000,576000,338780,72700,0,0,4050,30000,0,4050,415530,1.38618150314057
"806",4374,608000,21600,-264000,0,0,0,105000,470600,347100,0,0,0,0,5000,0,0,347100,1.35580524344569
"807",4395,6077000,-5500,-280000,0,0,0,1204500,6996000,235352,37300,0,0,0,3000,30000,0,272652,25.6590819066062
"808",4397,84500,31500,0,48000,0,0,0,164000,560040,73200,0,0,0,90000,8000,0,633240,0.258985534710378
"809",4399,0,31400,0,48000,0,0,0,79400,187200,22200,0,0,0,25000,0,0,209400,0.379178605539637
"810",4401,0,87050,50000,4800,0,0,0,141850,144560,35700,0,0,600,20000,0,600,180860,0.784308304766117
"811",4411,59000,-195300,0,0,0,48000,63500,-24800,202800,0,0,11200,5500,0,0,16700,219500,-0.112984054669704
"812",4412,0,-40300,0,0,0,0,0,-40300,310700,2400,0,0,0,3000,0,0,313100,-0.128712871287129
"813",4415,0,101800,60000,0,0,0,0,161800,262080,49790,0,0,200,30000,0,200,312070,0.518473419425129
"814",4422,1365000,35900,250000,0,0,0,84000,1734900,218400,118500,0,0,0,1000,1000052,0,336900,5.14959928762244
"815",4426,0,252600,-240000,0,0,0,0,12600,191620,0,0,10320,0,2580,13000,10320,201940,0.0623947707239774
"816",4427,548888,106000,1e+05,2000,0,48000,10000,814888,473200,0,0,0,0,3e+05,0,0,473200,1.72207945900254
"817",4429,58275,250,540000,54000,0,0,0,652525,275288,108500,0,0,0,50000,55000,0,383788,1.70022251868219
"818",4430,440400,-9450,480000,0,0,0,0,910950,212836,78700,0,0,0,5660,13500,0,291536,3.1246569891883
"819",4433,0,82750,480000,0,0,0,0,562750,112580,34600,0,0,0,16000,0,0,147180,3.82354939529827
"820",4434,18000,-22200,0,48000,0,0,119000,162800,414440,70500,0,10000,0,22000,0,10000,494940,0.3289287590415
"821",4437,0,8000,30000,0,0,48000,72000,158000,403780,104000,0,0,20,3000,0,20,507800,0.31114612051989
"822",4439,0,234000,-6e+05,0,0,0,0,-366000,110500,0,0,0,0,8000,0,0,110500,-3.31221719457014
"823",4440,0,2250,150000,0,0,0,0,152250,277420,9160,4500,4240,0,12000,3000,8740,295320,0.515542462413653
"824",4441,0,43900,0,68000,0,0,0,111900,205400,46400,0,11340,0,25000,0,11340,263140,0.425248916926351
"825",4443,0,-20500,0,0,2e+05,0,0,179500,335920,53800,0,0,0,30000,12000,0,389720,0.460587088165863
"826",4444,514000,32902,0,72000,0,0,0,618902,725920,108000,0,10670,650,15000,7000,11320,845240,0.732220434432824
"827",4445,0,566000,-240000,0,0,0,0,326000,238836,92500,0,0,0,137700,0,0,331336,0.983895501847068
"828",4446,0,2000,-1400000,0,774000,0,16000,-608000,297700,184200,0,0,20500,20500,0,20500,502400,-1.21019108280255
"829",4454,0,59400,150000,0,32000,0,0,241400,358800,0,0,0,0,15000,10000,0,358800,0.672798216276477
"830",4461,76574,28800,0,0,0,0,0,105374,252616,336400,0,0,0,46000,0,0,589016,0.178898366088527
"831",4462,478500,-10000,0,32000,0,0,5000,505500,326560,37000,0,22350,0,60000,0,22350,385910,1.30989090720634
"832",4467,0,5900,0,0,235000,0,625200,866100,229320,13500,0,0,2000,3200,0,2000,244820,3.53770116820521
"833",4468,150000,243600,-12000,0,0,0,0,381600,231400,28500,0,0,0,450,0,0,259900,1.46825702193151
"834",4479,0,90000,1254000,32500,0,0,16600,1393100,145600,6400,0,26240,450,25000,0,26690,178690,7.79618333426605
"835",4480,0,37440,9e+05,0,15000,0,1750,954190,211640,12250,0,5810,0,10000,550,5810,229700,4.15407052677405
"836",4481,62000,-26300,-264000,0,299400,0,7000,78100,418860,70280,0,24256,2080,46540,2500,26336,515476,0.151510448595085
"837",4483,73500,142210,-120000,24000,0,18000,0,137710,184340,0,0,21950,0,57000,10000,21950,206290,0.66755538319841
"838",4484,120000,148600,-24000,0,0,0,245310,489910,325520,12900,0,0,0,2780,2000,0,338420,1.44763902842622
"839",4485,163400,23000,403000,16000,0,0,15000,620400,366080,18440,0,0,0,29000,29000,0,384520,1.61344013315302
"840",4486,0,-6860,-190000,0,0,0,645,-196215,232700,35550,0,0,6275,45000,45000,6275,274525,-0.714743648119479
"841",4487,0,-5700,390000,36000,0,0,225,420525,116480,0,0,11160,0,40000,40000,11160,127640,3.29461767471012
"842",4488,16200000,24550,2e+05,32000,0,0,9,16456559,330772,8850,0,0,620,27000,27000,620,340242,48.3672180389252
"843",4489,8000,40308,162100,32000,0,0,0,242408,259324,15010,0,0,0,30000,9500,0,274334,0.883623612093288
"844",4490,0,-37100,405000,0,0,0,0,367900,353860,30750,0,51200,0,50000,50000,51200,435810,0.84417521396939
"845",4491,0,20700,350000,0,0,0,4245,374945,340340,116600,0,39470,50,40000,2000,39520,496460,0.755237078515893
"846",4494,0,-10740,132000,48000,0,18000,0,187260,63388,0,0,10985,175,20000,200,11160,74548,2.51193861673016
"847",4495,0,16400,270000,24000,0,0,4000,314400,201500,0,0,6300,0,120000,7100,6300,207800,1.51299326275265
"848",4496,30090000,-4195,126000,0,0,0,2040,30213845,207740,0,0,6480,0,7000,7000,6480,214220,141.041195966763
"849",4497,210000,-12100,0,12000,0,0,0,209900,201604,13520,0,0,0,32400,4000,0,215124,0.97571633104628
"850",4498,0,9001,250000,48000,0,0,325000,632001,400296,143700,0,28600,0,17400,15000,28600,572596,1.10374679529721
"851",4499,645000,593960,0,30000,0,156000,108000,1532960,1994564,45000,0,50,0,3050,0,50,2039614,0.751593193614086
"852",4501,509000,-81000,0,0,0,0,60200,488200,239720,41750,0,0,0,1300,0,0,281470,1.73446548477635
"853",4503,694466,23200,0,4800,0,144000,3700,870166,539136,68200,0,0,0,30200,0,0,607336,1.43275880237628
"854",4506,0,7687,-276000,0,438000,0,5,169692,206336,0,0,0,0,8000,12000,0,206336,0.822406172456576
"855",4508,0,10000,0,0,0,0,0,10000,354120,85000,450000,239200,0,7e+05,0,689200,1128320,0.00886273397617697
"856",4509,448000,67200,20000,0,0,0,25000,560200,304200,0,0,8650,0,530000,0,8650,312850,1.7906344893719
"857",4511,638000,50000,0,46800,0,0,2400,737200,301600,43200,0,500,47100,50000,0,47600,392400,1.87869520897044
"858",4512,96000,14000,0,36000,0,0,5000,151000,217360,32500,0,0,27650,30000,0,27650,277510,0.544124536052755
"859",4519,0,20090,3e+05,6400,7500,0,180,334170,283660,29900,0,0,0,140000,10000,0,313560,1.06572904707233
"860",4521,720000,-8000,7500,48000,930000,0,325000,2022500,428480,63500,0,81300,0,70000,0,81300,573280,3.52794445994976
"861",4523,532000,21950,0,78400,0,48000,0,680350,378716,55800,0,0,2805,25000,10000,2805,437321,1.55572222692256
"862",4526,180000,81000,-108000,0,0,0,4,153004,445380,64500,0,1440,100,80000,0,1540,511420,0.299174846505807
"863",4527,0,0,0,20000,0,0,1500,21500,170560,0,0,60,10,0,0,70,170630,0.126003633593155
"864",4530,240000,44200,0,0,0,0,276000,560200,346840,45200,3,107600,0,250000,0,107603,499643,1.12120053718355
"865",4531,238000,2458,6e+05,0,0,0,0,840458,192920,0,0,0,2000,70000,0,2000,194920,4.31180997332239
"866",4532,0,5800,330000,0,0,0,0,335800,190580,26300,0,7500,0,45000,0,7500,224380,1.49656832159729
"867",4533,0,-500,6e+06,0,0,0,0,5999500,205920,98000,0,0,0,15000,0,0,303920,19.7403922084759
"868",4534,1281200,7300,96000,0,0,0,0,1384500,180960,19100,0,0,0,13000,0,0,200060,6.92042387283815
"869",4535,0,306300,0,0,7000,0,0,313300,224120,0,0,0,500,35000,0,500,224620,1.39480010684712
"870",4537,26000,24000,-180000,48000,0,180000,14,98014,154024,0,0,0,135500,60000,5000,135500,289524,0.338534974648043
"871",4540,296000,-61730,-420000,0,350000,0,16000,180270,321256,0,140700,140700,0,6500000,0,281400,602656,0.299125869484416
"872",4542,35000,-39900,0,0,0,48000,15000,58100,130000,90300,0,0,1200,15000,0,1200,221500,0.262302483069977
"873",4545,0,0,0,0,294000,0,0,294000,163800,0,0,19700,200,0,0,19900,183700,1.60043549265106
"874",4547,0,131000,0,0,0,0,7e+06,7131000,261560,142050,0,0,0,4000,400,0,403610,17.6680458858799
"875",4552,18000,-5305,10000,0,192000,0,180002,394697,121576,91750,0,0,3000,3000,0,3000,216326,1.82454721115354
"876",4556,0,19850,0,8000,540000,0,0,567850,198952,19420,0,3350,0,30000,0,3350,221722,2.56109001362066
"877",4562,4e+07,-9800,-330000,16000,720000,0,2004,40398204,195832,0,0,3800,0,3800,0,3800,199632,202.363368598221
"878",4563,150500,78102,0,0,0,0,4,228606,323232,5900,0,0,16050,25000,0,16050,345182,0.662276711995411
"879",4564,150000,41500,0,4800,0,0,60002,256302,303264,37500,0,0,2000,2000,0,2000,342764,0.747750638923574
"880",4566,22200,198600,-10000,0,0,0,0,210800,102960,0,0,0,0,98500,0,0,102960,2.04739704739705
"881",4567,3e+05,31400,-96000,0,0,0,0,235400,122980,24400,0,2800,0,12000,0,2800,150180,1.56745239046478
"882",4568,108000,41800,0,48000,0,0,0,197800,112580,29950,0,1900,0,15000,40000,1900,144430,1.36952156754137
"883",4569,3e+05,398600,0,48000,0,0,8,746608,184080,11450,68000,9820,0,225420,60000,77820,273350,2.73132613865008
"884",4570,360002,64700,0,0,0,0,0,424702,98280,7600,0,1200,0,20000,0,1200,107080,3.96621217781098
"885",4571,301500,0,140000,0,0,0,0,441500,460200,0,0,40000,0,49600,9500,40000,500200,0.882646941223511
"886",4572,0,0,5e+05,0,0,0,0,5e+05,332800,0,0,47000,0,49500,2500,47000,379800,1.31648235913639
"887",4573,0,-5298,45000,96000,0,0,0,135702,100360,49300,0,18000,2600,45000,0,20600,170260,0.797028074709268
"888",4574,262500,165300,-50000,0,0,0,0,377800,133848,17000,0,0,4750,20000,0,4750,155598,2.4280517744444
"889",4575,0,349500,0,0,84000,0,9000,442500,110760,0,0,7600,3750,4000,0,11350,122110,3.62378183604946
"890",4576,720000,47200,0,0,0,0,7750,774950,91000,2000,0,0,2500,6000,0,2500,95500,8.11465968586387
"891",4579,0,459500,-35000,0,0,0,0,424500,147420,29000,0,605,2380,6800,2480,2985,179405,2.36615478944288
"892",4581,345000,-133450,0,9000,0,0,0,220550,191360,90700,0,10150,0,6000,0,10150,292210,0.754765408439136
"893",4584,80500,-12200,-6e+05,0,0,0,3,-531697,192920,0,0,1505,220,2000,15,1725,194645,-2.7316242389992
"894",4586,0,-1300,-32000,0,0,48000,0,14700,338000,0,0,0,5000,5000,0,5000,343000,0.0428571428571429
"895",4588,55000,0,120000,108000,0,0,0,283000,388752,19700,0,840,840,40000,0,1680,410132,0.690021749095413
"896",4590,95200,-83000,-80000,0,0,0,8,-67792,170560,17500,0,0,0,600,0,0,188060,-0.360480697649686
"897",4594,0,109500,1e+05,5000,0,0,0,214500,275184,33450,0,0,200,2000,185,200,308834,0.694547880090923
"898",4596,0,85500,-150000,0,0,0,0,-64500,218400,12600,0,0,0,15000,0,0,231000,-0.279220779220779
"899",4599,59000,2300,-240000,48000,0,0,264000,133300,277160,152000,0,5000,0,10000,0,5000,434160,0.307029666482403
"900",4601,0,1800,180000,0,0,0,334800,516600,288600,75100,0,0,150,90,300,150,363850,1.41981585818332
"901",4603,0,-5000,-173500,0,0,0,2000,-176500,249132,0,0,23033,1300,262500,50000,24333,273465,-0.645420803393487
"902",4605,150000,129800,-150000,36000,130000,48000,0,343800,199160,0,0,57700,0,70000,0,57700,256860,1.33847231955151
"903",4606,344950,-10650,0,0,0,0,0,334300,189800,36800,0,960,0,9000,0,960,227560,1.46906310423625
"904",4607,0,79454,0,0,0,0,150000,229454,104780,96200,0,0,300,8000,0,300,201280,1.13997416534181
"905",4608,0,-10800,0,25600,217000,0,0,231800,157040,38900,0,11520,0,15000,0,11520,207460,1.11732382145956
"906",4610,28000,-15560,0,0,240000,0,1600,254040,154180,0,0,8150,0,12000,5220,8150,162330,1.56496026612456
"907",4611,350000,44917,0,0,0,0,2000,396917,149396,0,0,3185,320,7000,2985,3505,152901,2.59590846364641
"908",4612,0,-4900,0,0,106800,0,2888000,2989900,158860,84100,0,0,0,6500,0,0,242960,12.3061409285479
"909",4613,0,-31650,430000,48000,0,0,500,446850,150280,13000,0,15119,0,15000,1219,15119,178399,2.5047786142299
"910",4614,0,-88975,0,48000,1800,0,1075000,1035825,449072,0,1446715,1670915,0,7e+05,7e+05,3117630,3566702,0.290415347287214
"911",4615,0,54325,6e+05,0,19700,0,40000,714025,513760,39500,0,21950,0,35000,35000,21950,575210,1.24132925366388
"912",4616,351000,2050,270000,0,0,0,2000,625050,143000,0,0,49378,4800,55000,55000,54178,197178,3.16997839515565
"913",4617,0,620,215000,48000,0,0,2000,265620,82784,26270,0,13240,0,60000,60000,13240,122294,2.1719790014228
"914",4618,1185000,0,0,0,0,0,0,1185000,416520,0,0,0,0,9500,0,0,416520,2.84500144050706
"915",4619,0,-16420,0,4800,216000,0,2500,206880,218140,0,0,57025,0,6000,0,57025,275165,0.751839805207784
"916",4620,21000,69680,110200,0,0,0,0,200880,165880,0,0,16115,0,25000,3560,16115,181995,1.10376658699415
"917",4621,72500,-5738,45000,0,0,0,350,112112,243776,0,0,28850,0,30350,0,28850,272626,0.411230036753648
